"filename","baybayin_text","latin_text"
"sentence_70.png","ᜁᜆ᜕ᜇ᜕   ᜋ᜕   ᜀᜉ᜔
ᜊ᜕ᜐ᜔ᜐ᜔   ᜋ᜕   ᜉᜇ
ᜋᜇ᜔ᜈ᜔ᜄ᜔   ᜃ   ᜉ᜔
ᜎᜑᜆ᜔","Itodo mo ang boses mo para marinig ka ng lahat."
"sentence_71.png","ᜁᜆ᜕ᜇ᜕   ᜋ᜕   ᜀᜉ᜔
ᜁᜈ᜔ᜐᜌ᜕   ᜃ᜕ᜉ᜔   ᜄ᜕ᜐ᜔ᜆ᜕
ᜋ᜕ᜉ᜔   ᜋᜈᜎ᜕   ᜐ
ᜃ᜕ᜋ᜔ᜉ᜔ᜆ᜔ᜐ᜔ᜌ᜕ᜈ᜔","Itodo mo ang ensayo kung gusto mong manalo sa kompetisyon"
"sentence_72.png","ᜃᜁᜎᜉᜈ᜔   ᜋ᜕ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜁᜂᜇ᜔ᜆ᜔   ᜋ᜕
ᜐ   ᜑ᜕ᜎ᜔ᜉ᜔   ᜎ᜔ᜉ᜔ᜄ᜕
ᜉ᜔   ᜐ᜔ᜋ᜔ᜐ᜔ᜆ᜔ᜇ᜔","Kailangan mong itodo ang effort mo sa huling linggo ng semestre."
"sentence_73.png","ᜃ᜕ᜉ᜔   ᜋᜄ᜔ᜇ᜔ᜇ᜔ᜁᜁᜏ᜔   ᜃ
ᜁᜆ᜕ᜇ᜕   ᜋ᜕   ᜈ
ᜉᜇ   ᜐ᜔ᜄ᜕ᜇᜇ᜕ᜉ᜔   ᜉᜉᜐ
ᜃ","Kung magre-review ka, itodo mo na para siguradong papasa ka."
"sentence_74.png","ᜃᜑ᜔ᜆ᜔   ᜉᜄ᜕ᜇ᜔   ᜈ
ᜐ᜔ᜌ   ᜄ᜕ᜐ᜔ᜆ᜕   ᜈ᜔ᜌᜉ᜔
ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜉᜄ᜔ᜆᜃ᜔ᜊ᜕
ᜐ   ᜁᜈ᜔ᜐ᜔ᜑ᜔   ᜎ᜔ᜈ᜔","Kahit pagod na siya, gusto niyang itodo ang pagtakbo sa finish line."
"sentence_75.png","ᜐ᜔ᜈᜊ᜔   ᜉ᜔   ᜂᜀᜑ᜔
ᜈ   ᜃᜁᜎᜉᜈ᜔   ᜈᜋ᜔ᜉ᜔
ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜎᜇ᜕
ᜐ   ᜐ᜔ᜂᜈ᜔ᜇ᜔   ᜑᜎ᜔","Sinabi ng coach na kailangan naming itodo ang laro sa second half."
"sentence_76.png","ᜉᜃ᜔ᜂᜐᜉ᜔   ᜁᜆ᜕ᜇ᜕   ᜋ᜕
ᜐ   ᜀᜃ᜔ᜈ᜔   ᜀᜉ᜔
ᜇᜀᜈ᜔   ᜉᜆ᜕ᜉ᜕   ᜐ
ᜐ᜔ᜋ᜔ᜊᜑᜈ᜔","Pakiusap, ituro mo sa akin ang daan patungo sa simbahan."
"sentence_77.png","ᜃᜁᜎᜉᜈ᜔   ᜈᜆ᜔ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜐ   ᜃᜈ᜔ᜌ   ᜀᜉ᜔
ᜆᜋᜉ᜔   ᜉᜇᜀᜈ᜔   ᜉ᜔
ᜉᜄ᜔ᜎ᜕ᜆ᜕","Kailangan nating ituro sa kanya ang tamang paraan ng pagluto."
"sentence_78.png","ᜄ᜕ᜐ᜔ᜆ᜕   ᜃ᜕ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜐ   ᜋ᜔ᜄ   ᜊᜆ
ᜀᜉ᜔   ᜃᜑᜎᜄᜑᜈ᜔   ᜉ᜔
ᜉᜄ᜔ᜊᜐ","Gusto kong ituro sa mga bata ang kahalagahan ng pagbasa."
"sentence_79.png","ᜋᜀᜇ᜔   ᜋ᜕   ᜊᜉ᜔
ᜁᜆ᜕ᜇ᜕   ᜃ᜕ᜉ᜔   ᜈᜐᜀᜈ᜔
ᜀᜉ᜔   ᜊᜈ᜔ᜌ᜕","Maari mo bang ituro kung nasaan ang banyo?"
"sentence_80.png","ᜀᜉ᜔   ᜇ᜔ᜐ᜔ᜉ᜕ᜈ᜔ᜐ᜔ᜊ᜔ᜎ᜔ᜇᜇ᜔   ᜉ᜔
ᜋᜄ᜕ᜎᜉ᜔   ᜀᜌ᜔   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜋᜄᜈ᜔ᜇᜉ᜔   ᜀᜐᜎ᜔","Ang responsibilidad ng magulang ay ituro ang magandang asal."
"sentence_81.png","ᜇᜉᜆ᜔   ᜁᜆ᜕ᜇ᜕   ᜉ᜔
ᜄ᜕ᜇ᜕   ᜀᜉ᜔   ᜊᜏᜆ᜔
ᜉᜃ᜔ᜐ   ᜈᜉ᜔   ᜋᜎ᜔ᜈᜏ᜔","Dapat ituro ng guro ang bawat paksa nang malinaw."
"sentence_82.png","ᜐᜈ   ᜀᜌ᜔   ᜁᜆ᜕ᜇ᜕
ᜋ᜕   ᜐ   ᜀᜃ᜔ᜈ᜔
ᜀᜉ᜔   ᜁᜌ᜕ᜉ᜔   ᜐ᜔ᜃ᜔ᜇ᜔ᜆ᜕
ᜐ   ᜆᜄ᜕ᜋ᜔ᜉᜌ᜔","Sana ay ituro mo sa akin ang iyong sikreto sa tagumpay."
"sentence_83.png","ᜑ᜕ᜏᜄ᜔   ᜃᜉ᜔   ᜋᜆᜃ᜕ᜆ᜔
ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜆᜂᜉ᜔
ᜈᜄ᜔ᜈᜃᜏ᜔","Huwag kang matakot ituro ang taong nagnakaw."
"sentence_84.png","ᜀᜉ᜔   ᜋᜉ   ᜀᜌ᜔
ᜋᜃᜃᜆ᜕ᜎ᜕ᜉ᜔   ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔
ᜆᜋᜉ᜔   ᜎ᜕ᜃᜐ᜔ᜌ᜕ᜈ᜔","Ang mapa ay makakatulong ituro ang tamang lokasyon."
"sentence_85.png","ᜐ᜔ᜋ᜕ᜎᜈ᜔   ᜈᜆ᜔ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜀᜎ᜔ᜉᜊ᜔ᜆ᜕   ᜐ
ᜃᜈ᜔ᜎ","Simulan nating ituro ang alpabeto sa kanila."
"sentence_86.png","ᜋᜑᜎᜄ   ᜈ   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜃᜐᜌ᜔ᜐᜌᜈ᜔   ᜐ
ᜋ᜔ᜄ   ᜊᜄ᜕ᜉ᜔   ᜑ᜔ᜈ᜔ᜇᜐ᜔ᜌ᜕ᜈ᜔","Mahalaga na ituro ang kasaysayan sa mga bagong henerasyon."
"sentence_87.png","ᜉ᜔ᜏ᜔ᜇ᜔   ᜋ᜕   ᜊᜉ᜔
ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜆᜋᜉ᜔
ᜐᜄ᜕ᜆ᜔   ᜐ   ᜆᜈ᜕ᜉ᜔
ᜈ   ᜁᜆ᜕","Pwede mo bang ituro ang tamang sagot sa tanong na ito?"
"sentence_88.png","ᜀᜉ᜔   ᜎᜌ᜕ᜈ᜔ᜈ᜔   ᜉ᜔
ᜐ᜔ᜋ᜔ᜈᜇ᜔   ᜀᜌ᜔   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜊᜄ᜕ᜉ᜔   ᜆ᜔ᜃ᜔ᜈ᜕ᜎ᜕ᜑ᜔ᜌ","Ang layunin ng seminar ay ituro ang bagong teknolohiya."
"sentence_89.png","ᜁᜈᜆᜐᜈ᜔   ᜀᜃ᜕ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜋ᜔ᜄ   ᜉᜉ᜕ᜈᜑ᜔ᜉ᜔
ᜃ᜕ᜈ᜔ᜐ᜔ᜉ᜔ᜆ᜕","Inatasan akong ituro ang mga pangunahing konsepto."
"sentence_90.png","ᜇᜉᜆ᜔   ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔
ᜏᜐ᜔ᜆ᜕ᜉ᜔   ᜉᜄ᜔ᜄᜋ᜔ᜆ᜔   ᜉ᜔
ᜋ᜔ᜄ   ᜃᜄᜋ᜔ᜆᜈ᜔","Dapat ituro ang wastong paggamit ng mga kagamitan."
"sentence_91.png","ᜀᜉ᜔   ᜄᜊᜌ᜔   ᜀᜌ᜔
ᜋᜃᜃᜆ᜕ᜎ᜕ᜉ᜔   ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔
ᜆᜋᜉ᜔   ᜉ᜔ᜇ᜕ᜐ᜔ᜐ᜕","Ang gabay ay makakatulong ituro ang tamang proseso."
"sentence_92.png","ᜋᜀᜀᜇ᜔   ᜋ᜕   ᜊᜉ᜔
ᜁᜆ᜕ᜇ᜕   ᜐ   ᜀᜃ᜔ᜈ᜔
ᜃ᜕ᜉ᜔   ᜉᜀᜈ᜕   ᜋᜄ᜔ᜋᜈ᜔ᜑ᜕","Maaari mo bang ituro sa akin kung paano magmaneho?"
"sentence_93.png","ᜁᜆ᜕ᜇ᜕   ᜋ᜕   ᜐ
ᜃᜈ᜔ᜌ   ᜃ᜕ᜉ᜔   ᜉᜈ᜕
ᜈᜆ᜔ᜈ᜔   ᜄ᜔ᜈᜏ","ituro mo sa kanya kung pano naten ginawa."
"sentence_94.png","ᜀᜉ᜔   ᜃᜈ᜔ᜎᜉ᜔   ᜋ᜔ᜐ᜔ᜌ᜕ᜈ᜔
ᜀᜌ᜔   ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔
ᜁᜊᜉ᜔ᜑ᜔ᜎ᜔ᜌ᜕   ᜐ   ᜎᜑᜆ᜔","Ang kanilang misyon ay ituro ang ebanghelyo sa lahat."
"sentence_95.png","ᜃᜁᜎᜉᜈ᜔   ᜈᜆ᜔ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜑᜎᜄ   ᜉ᜔
ᜉᜄ᜔ᜃᜃᜁᜐ","Kailangan nating ituro ang halaga ng pagkakaisa."
"sentence_96.png","ᜀᜉ᜔   ᜐ᜔ᜈ᜔ᜉ᜔   ᜀᜌ᜔
ᜋᜀᜀᜇ᜔ᜉ᜔   ᜁᜆ᜕ᜇ᜕   ᜀᜉ᜔
ᜁᜊᜆ᜔   ᜁᜊᜉ᜔   ᜁᜋ᜕ᜐ᜔ᜌ᜕ᜈ᜔","Ang sining ay maaaring ituro ang iba't ibang emosyon."
"sentence_97.png","ᜈᜁᜐ᜔   ᜃ᜕ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜐ   ᜁᜌ᜕   ᜀᜉ᜔
ᜆᜋᜉ᜔   ᜉᜄ᜔ᜊ᜔ᜄ᜔ᜃᜐ᜔","Nais kong ituro sa iyo ang tamang pagbigkas."
"sentence_98.png","ᜇᜉᜆ᜔   ᜈᜆ᜔ᜉ᜔   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜉᜄ᜔ᜄᜎᜉ᜔   ᜐ
ᜋᜆᜆᜈ᜔ᜇ","Dapat nating ituro ang paggalang sa matatanda."
"sentence_99.png","ᜎᜌ᜕ᜈ᜔ᜈ᜔   ᜉ᜔   ᜃᜈ᜔ᜎᜉ᜔
ᜉ᜔ᜇ᜕ᜄ᜔ᜇᜋ   ᜈ   ᜁᜆ᜕ᜇ᜕
ᜀᜉ᜔   ᜃᜈ᜔ᜎᜉ᜔   ᜋ᜔ᜄ
ᜃᜐᜈᜌᜈ᜔   ᜐ   ᜆ᜔ᜇᜊᜑ᜕","Layunin ng kanilang programa na ituro ang kanilang mga kasanayan sa trabaho."
"sentence_100.png","ᜁᜆ᜕ᜇ᜕   ᜋ᜕   ᜃ᜕ᜉ᜔
ᜈᜐᜀᜈ᜔   ᜀᜉ᜔   ᜆᜋᜉ᜔
ᜐᜄ᜕ᜆ᜔","Ituro mo kung nasaan ang tamang sagot."
